"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"OR7E47P",-5.405641025641,99.9209302325581,-0.302539734593412,0.763747438534166,0.854478142058194,-4.78355340781709
"hCG_1815504",1.58630769230769,15.7644186046512,0.30245386922401,0.763812425294548,0.854502440782985,-4.78356229016177
"NOB1",-1.76166666666667,17.3109302325581,-0.302136312290852,0.764052781594611,0.854722917396169,-4.78359511809941
"ITGAX",2.54302564102564,19.536511627907,0.30191581283618,0.764219689729573,0.854823863709465,-4.78361789243239
"FGL1",4.70897435897436,71.7930232558139,0.301902736589502,0.764229588214812,0.854823863709465,-4.78361924249686
"MRPL35",4.90538461538475,135.506976744186,0.301656725420174,0.764415821717286,0.854941893479825,-4.78364463123969
"PTPRA",9.84069230769219,179.657906976744,0.301648973875248,0.764421689962365,0.854941893479825,-4.78364543087752
"PS1TP4",-11.1664102564104,215.132558139535,-0.30132936643026,0.764663658424796,0.855164085748417,-4.78367838334551
"PCMTD2",-7.52692307692305,154.225581395349,-0.301213439081744,0.764751430609055,0.855201259740198,-4.78369032722551
"HPS3",-1.97589743589742,67.3906976744186,-0.301134777065548,0.764810989840176,0.855201259740198,-4.78369842909685
"SERPINB13",-7.24966666666666,54.0120930232558,-0.301113884547159,0.764826808928623,0.855201259740198,-4.78370058058916
"MAK",3.37971794871795,39.7025581395349,0.30101478095339,0.764901848108884,0.855236743378947,-4.78371078416725
"FBXW9",-0.527615384615381,7.22651162790698,-0.300880533521897,0.765003501120014,0.855301978239309,-4.78372460079166
"TF",297.89,1154.63023255814,0.300700010166378,0.765140201169856,0.855406387370704,-4.78374317044624
"ZNF296",0.770256410256394,34.3604651162791,0.300432597538895,0.765342711447994,0.855567820141867,-4.78377065768904
"KLF17",-0.515717948717948,7.13558139534884,-0.300350097550329,0.765405191643158,0.855567820141867,-4.78377913293102
"NLRP5",2.56692307692308,10.1239534883721,0.300337720840136,0.765414565105398,0.855567820141867,-4.78378040419384
"AQP7",-2.80556410256411,18.6018604651163,-0.300225586763759,0.765499491115126,0.855614321695207,-4.7837919195759
"MFSD10",-1.1802564102564,25.653488372093,-0.299802395856967,0.765820025839759,0.855924147725489,-4.78383533985028
"PALM2.AKAP2",761.282051282062,46246.511627907,0.299426689104036,0.766104629778108,0.856193782665829,-4.78387383719454
"MORC3",13.4641025641027,272.162790697674,0.299157331040579,0.76630869300393,0.856373380383353,-4.78390140786544
"CHRNG",-0.450102564102563,8.91674418604651,-0.299053068826088,0.766387685623571,0.856413195460867,-4.78391207321457
"HERC3",-1.92961538461539,18.6783720930233,-0.298957278773935,0.766460261661617,0.856445836118325,-4.78392186866291
"PDHA2",1.69120512820513,6.91837209302326,0.298843636731194,0.76654636614603,0.856493588968483,-4.78393348560711
"TPRG1L",-2.41684615384614,31.7676744186047,-0.298494706808581,0.766810762595187,0.856740538045506,-4.78396912721591
"PBX4",8.4771794871795,113.060465116279,0.298430372891764,0.766859513735377,0.856746537125076,-4.78397569411966
"LHFPL5",-1.90556410256411,20.9397674418605,-0.298285468505165,0.766969323300411,0.856781574941561,-4.7839904801303
"LOC647195",-10.79,166.672093023256,-0.298223783037156,0.767016070454563,0.856781574941561,-4.78399677233772
"RNF126",12.6671794871794,160.683720930233,0.298217243820954,0.767021026126224,0.856781574941561,-4.78399743929273
"MECR",4.59102564102568,80.2953488372093,0.297877385964532,0.767278597180286,0.856986974171389,-4.78403208246463
"NCRNA00158",-3.35105128205128,26.8974418604651,-0.297860105179429,0.767291694632564,0.856986974171389,-4.78403384292144
"C5orf28",9.0751282051281,168.893023255814,0.297554017823418,0.767523695768166,0.857197617357095,-4.78406500835422
"MTRR",3.78476923076921,55.0097674418605,0.297191630073725,0.767798398110284,0.857362896265659,-4.78410186509006
"AP2A2",-11.9828205128203,181.686046511628,-0.297180503057151,0.767806833249017,0.857362896265659,-4.78410299606033
"CA4",1.10107692307692,16.0351162790698,0.297153980168356,0.767826939764005,0.857362896265659,-4.78410569172559
"C10orf59",-1.2618717948718,8.11116279069767,-0.297129713155287,0.767845336282886,0.857362896265659,-4.78410815790466
"ATOH8",-0.338589743589745,5.7506976744186,-0.297013349722142,0.767933551828283,0.857412919213974,-4.78411998077024
"EPHB2",1.96794871794872,25.1283720930233,0.296842749105775,0.768062890413116,0.857508848593399,-4.78413730597952
"EPAG",0.300205128205129,4.14790697674419,0.296632875899147,0.768222012170592,0.857585786851786,-4.78415860592616
"RPL22",47.8589743589745,806.697674418605,0.296627096358479,0.768226394248459,0.857585786851786,-4.78415919227776
"LST1",5.60753846153844,49.5406976744186,0.296526393827664,0.768302748664432,0.857585786851786,-4.78416940702826
"BCAN",-0.477897435897438,8.17581395348837,-0.296507043432877,0.768317420738282,0.857585786851786,-4.78417136943902
"GMEB1",6.32974358974361,85.7330232558139,0.296465494626546,0.768348924631905,0.857585786851786,-4.78417558266109
"TAS2R3",-1.88043589743591,16.9988372093023,-0.296399003085357,0.768399341885876,0.857589228070002,-4.78418232396052
"CUGBP2",-68.9249743589743,886.60511627907,-0.296346890961326,0.768438856647261,0.857589228070002,-4.7841876063414
"SLC44A3",-12.4966666666667,140.781395348837,-0.296187719625778,0.768559554443654,0.857643882610718,-4.78420373514123
"ELTD1",1.71166666666666,16.5241860465116,0.296128990413275,0.768604089599967,0.857643882610718,-4.78420968398756
"LOC100128842",4.85717948717949,38.9248837209302,0.296110500108463,0.768618111212066,0.857643882610718,-4.78421155667983
"FBXO25",82.0974358974354,1546.04651162791,0.296041275542209,0.768670606447057,0.857654000379827,-4.78421856669107
"SLC7A6OS",24.1641025641026,535.627906976744,0.295976383616664,0.768719817098295,0.857660452396713,-4.78422513648043
"HADH",14.520512820513,417.976744186047,0.295527280809587,0.769060419702208,0.857973290223346,-4.78427056535401
"LOC440957",-13.0605128205128,341.041860465116,-0.295492102715705,0.76908710095822,0.857973290223346,-4.78427412089157
"C16orf82",0.416179487179489,6.52651162790698,0.295142266848225,0.769352453674084,0.858180331698463,-4.78430945680026
"RIPPLY2",3.56712820512821,27.3802325581395,0.295081902164208,0.769398243501626,0.858180331698463,-4.78431554985718
"CLEC4C",-2.859358974359,13.3827906976744,-0.295075557908935,0.769403056005519,0.858180331698463,-4.78431619015822
"PRO2012",8.83438461538462,110.648139534884,0.294611916356193,0.76975478126121,0.858524152884601,-4.78436294669258
"MAPK12",-0.481025641025643,7.35209302325581,-0.294373747537791,0.769935478699873,0.858652328255674,-4.78438693674911
"TNP2",-1.3113076923077,17.2774418604651,-0.294345830394319,0.769956660138727,0.858652328255674,-4.78438974750068
"CDC34",2.58835897435896,24.2981395348837,0.294194212224507,0.770071699763046,0.858706954620561,-4.78440500808583
"URB1",17.5328205128205,347.786046511628,0.294144815013808,0.770109180813627,0.858706954620561,-4.78440997829917
"NS3BP",-1.80279487179487,17.1006976744186,-0.294109355260819,0.770136086902596,0.858706954620561,-4.78441354565228
"FBXL18",1.68435897435898,29.4674418604651,0.29381019338411,0.770363095836559,0.85890210932389,-4.78444362519531
"CDYL2",1.95897435897435,17.9344186046512,0.293764073319635,0.770398094311782,0.85890210932389,-4.7844482596807
"ANO7",3.56441025641027,27.9437209302326,0.293621523735417,0.770506271943804,0.858913090492928,-4.78446257954996
"REV1",1.61423076923076,18.986976744186,0.293430833007227,0.770650990027907,0.858913090492928,-4.78448172466211
"APOM",-1.3681282051282,12.1239534883721,-0.293403161507895,0.77067199103586,0.858913090492928,-4.78448450181998
"INTS3",-7.69307692307692,135.355813953488,-0.293351116736454,0.770711490367198,0.858913090492928,-4.78448972441547
"SAMD14",-0.705205128205133,10.9795348837209,-0.293340452621324,0.77071958396363,0.858913090492928,-4.78449079442589
"IL1F10",6.35871794871793,58.7209302325581,0.29328629920268,0.770760684436426,0.858913090492928,-4.78449622744722
"RNF186",16.184,44.5911627906977,0.293224633552395,0.770807487231795,0.858913090492928,-4.78450241293115
"CYP46A1",0.520564102564103,5.93395348837209,0.293219198573527,0.770811612295912,0.858913090492928,-4.78450295803454
"SDCBP2",-3.86120512820515,19.7476744186046,-0.293198934563188,0.770826992422642,0.858913090492928,-4.78450499033314
"PSD",0.314179487179487,5.5253488372093,0.293121223666233,0.770885974873078,0.858913090492928,-4.78451278274635
"TRPV4",-1.07025641025642,15.5202325581395,-0.293078084320622,0.770918718162258,0.858913090492928,-4.78451710763265
"AMOTL1",46.3571794871787,649.588372093023,0.293007278757642,0.77097246136467,0.858913090492928,-4.78452420479393
"FAM184A",-9.41384615384618,134.686046511628,-0.292951532849433,0.771014774712198,0.858913090492928,-4.78452979125977
"PQBP1",0.551538461538459,6.56325581395349,0.292929822240182,0.771031254113741,0.858913090492928,-4.78453196665987
"RAP2C",4.94769230769231,128.344186046512,0.292891535272035,0.771060316033679,0.858913090492928,-4.7845358026187
"C15orf38",3.58102564102564,18.8606976744186,0.292565773727365,0.771307600476205,0.859140090344308,-4.78456842041802
"AMACR",0.648743589743585,8.43953488372093,0.292299333709705,0.771509872063394,0.859316928733855,-4.78459507168006
"ZNF34",10.733333333333,295.488372093023,0.292117064031496,0.771648253859483,0.859422589976931,-4.78461328972242
"SLC38A3",3.67917948717947,55.613023255814,0.291999198712498,0.771737742936618,0.85947378814951,-4.78462506447369
"KTN1",-17.5179487179486,377.162790697674,-0.291268847676323,0.772292331064079,0.860042925802667,-4.78469792134763
"TAPT1",-19.7051282051282,319.790697674419,-0.29103384805084,0.772470802418417,0.860183218355435,-4.78472132542628
"F11",-0.818051282051282,6.5546511627907,-0.290988266331837,0.772505421072054,0.860183218355435,-4.78472586282747
"ST6GALNAC5",6.58235897435896,39.6246511627907,0.290393225244137,0.772957389159472,0.860637958984631,-4.78478503103065
"C11orf68",1.39692307692307,26.4776744186046,0.290327101687975,0.773007618751499,0.860645363779646,-4.78479159863205
"ZNF512",1.98087179487179,24.5804651162791,0.290248201429946,0.773067555228993,0.860663574509126,-4.78479943331214
"ZNF101",7.62256410256401,133.448837209302,0.290166880628306,0.773129331937211,0.860683831816685,-4.78480750613519
"BAG4",-6.24487179487184,81.4646511627907,-0.289555808397154,0.773593590816881,0.861152123614373,-4.78486809620045
"SOX8",12.5389743589741,206.055813953488,0.28944610766568,0.773676944258234,0.861196368625626,-4.78487895999942
"SGTB",-5.64235897435898,41.0311627906977,-0.289302918505055,0.773785747139948,0.861268935369827,-4.78489313404685
"LOC440173",-1.84082051282052,18.5418604651163,-0.288800009409576,0.774167921202356,0.861645754949579,-4.78494286094429
"LOC392425",64.9999999999991,2815.3488372093,0.288629904853227,0.774297201045056,0.861735598025656,-4.7849596611772
"C5orf32",-7.34923076923073,131.241860465116,-0.288578971431389,0.774335911821525,0.861735598025656,-4.7849646896608
"ALKBH3",5.90276923076918,95.8874418604651,0.288484159100513,0.774407973302811,0.861767231912842,-4.78497404781212
"FBXO44",0.394076923076923,5.53186046511628,0.288361054391849,0.77450154122321,0.861792300375637,-4.78498619391515
"FLJ40176",-0.33379487179487,7.21558139534884,-0.288339696458806,0.774517775045176,0.861792300375637,-4.78498830066738
"SLC30A4",4.75428205128202,74.5323255813954,0.28823614670374,0.774596482999706,0.861831320718941,-4.78499851264534
"ZBTB32",-0.921743589743593,6.09,-0.288164398753891,0.774651019876024,0.861843444962627,-4.78500558622265
"CRHBP",-2.62576923076923,13.3788372093023,-0.288048533372743,0.774739093619393,0.861866342703791,-4.78501700561144
"CELSR2",-6.50179487179487,117.402325581395,-0.288022499893925,0.774758883083721,0.861866342703791,-4.78501957077532
"CBWD6",-18.0820512820512,596,-0.287869576130258,0.774875131821918,0.861947109290924,-4.78503463420439
"RNH1",0.413615384615383,6.52395348837209,0.287582841599395,0.775093114181847,0.862094888404602,-4.78506285695749
"NRP1",9.49276923076918,108.942093023256,0.287562397898846,0.775108656667463,0.862094888404602,-4.78506486812634
"THAP9",3.60841025641025,14.7044186046512,0.287522564791548,0.775138940371691,0.862094888404602,-4.78506878633889
"PKN3",0.528307692307683,9.37627906976744,0.287216634915645,0.775371539860592,0.862269056134545,-4.78509886137974
"ARHGAP25",22.0761794871794,255.248139534884,0.287201742259286,0.775382863329453,0.862269056134545,-4.78510032461989
"LOC646090",1.72017948717949,21.5562790697674,0.286980595621543,0.775551015587423,0.86240748912365,-4.78512204395172
"EMP3",-3.00376923076924,49.5351162790698,-0.286654500056755,0.775798987278268,0.862622754676975,-4.78515404024135
"COL20A1",1.28571794871795,15.3016279069767,0.286611142204508,0.775831959520605,0.862622754676975,-4.78515829176427
"FGD1",1.80479487179486,24.0006976744186,0.286484610985497,0.775928184808513,0.862642988913333,-4.78517069533072
"SEZ6",-0.47882051282051,11.3220930232558,-0.286472337772489,0.775937518611395,0.862642988913333,-4.78517189815627
"CPEB4",-5.34853846153847,78.03,-0.286303094809477,0.776066231640593,0.862727935955567,-4.78518847944525
"DDX56",8.1274358974359,106.739534883721,0.286256989595392,0.776101296783969,0.862727935955567,-4.78519299483733
"LEPREL2",-0.703358974358974,14.646976744186,-0.286086875897854,0.77623068019437,0.862823194864559,-4.78520964895946
"CXXC5",4.35948717948716,58.1953488372093,0.285961667219689,0.776325914296579,0.862880486348668,-4.78522190059894
"LMX1B",0.747948717948713,21.8372093023256,0.285903220732948,0.776370370065669,0.862881334820581,-4.78522761774974
"MAP1A",-2.73117948717947,42.0483720930233,-0.285672568370769,0.776545817072687,0.863027762598115,-4.78525016849862
"SETMAR",28.4794871794872,493.023255813953,0.285570112804174,0.77662375426179,0.86306581075438,-4.78526017972073
"LOC400657",0.781307692307687,10.5927906976744,0.285445798157251,0.776718322620436,0.863094860687244,-4.78527232206443
"FKBP15",-2.51102564102566,32.9958139534884,-0.285420850606679,0.776737301078252,0.863094860687244,-4.78527475816567
"ASPA",0.316794871794869,5.17255813953488,0.285250783159061,0.776866680901033,0.863166138510785,-4.78529135943115
"NFATC2",9.29230769230766,109.690697674419,0.28520869289484,0.776898702310413,0.863166138510785,-4.78529546658731
"LRRC17",4.08010256410256,26.8758139534884,0.285103586490884,0.776978666821249,0.863166138510785,-4.78530572021143
"OTUD7B",-1.58787179487179,17.1237209302326,-0.285070145193308,0.777004109333642,0.863166138510785,-4.78530898177993
"NAP1L5",-1.09179487179488,20.2767441860465,-0.285049283474878,0.777019981287393,0.863166138510785,-4.78531101625498
"LOC100126784",0.609076923076919,5.54186046511628,0.284903461511612,0.77713092783538,0.863240828720452,-4.78532523296354
"LOC646093",-1.26358974358974,17.2753488372093,-0.284717951889632,0.777272076977293,0.863342784885963,-4.78534330851911
"KRT75",0.352025641025639,6.50790697674419,0.28466792123285,0.777310145225445,0.863342784885963,-4.78534818136821
"NEK1",-1.50074358974359,18.0960465116279,-0.284526739165924,0.777417573426229,0.863413545022753,-4.78536192752734
"CRYM",35.4281538461537,205.361162790698,0.284369663395072,0.777537100640962,0.863497733822098,-4.78537721321118
"IL1RL2",1.43230769230769,29.606976744186,0.284263659739955,0.777617767480964,0.863538758995815,-4.78538752411963
"PFTK1",12.1531538461538,79.7927906976744,0.284075600260469,0.777760883413167,0.863638740181387,-4.78540580714743
"XKRX",1.51735897435898,10.3809302325581,0.283999607794646,0.777818716975014,0.863638740181387,-4.78541319167824
"C3orf75",2.87428205128204,19.9006976744186,0.28397296586379,0.777838992941735,0.863638740181387,-4.78541578013016
"TTLL3",1.26643589743588,17.3927906976744,0.283693394714943,0.778051771331023,0.863800194379949,-4.78544292789362
"LOC729356",-0.498384615384623,12.9976744186047,-0.283666968320664,0.778071885048606,0.863800194379949,-4.78544549265494
"FKSG24",2.42233333333334,32.21,0.283456358095072,0.778232190691635,0.863929597187695,-4.78546592452803
"COG4",-2.13935897435898,18.7351162790698,-0.283251350712731,0.778388241133901,0.864054261938813,-4.78548579837228
"USH2A",0.283974358974359,4.85581395348837,0.28291771235567,0.778642224534539,0.864266534283492,-4.78551811142694
"DCTN5",-7.72594871794874,83.7244186046512,-0.28288517767728,0.778666992987299,0.864266534283492,-4.78552126040318
"CREG2",-1.18946153846154,14.1686046511628,-0.282758526694868,0.778763413828431,0.86432497806551,-4.78553351530979
"MED24",1.97797435897436,28.0876744186047,0.282478018359797,0.778976980593824,0.864495592185003,-4.78556063823238
